15:53:42.058368 s140.233.174.58.60362 d151.101.117.67.443   93      
15:53:42.090990 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.091082 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.092187 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.092227 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.092689 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.092690 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.092691 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.092732 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.092839 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.093212 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.093213 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.093249 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.093769 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.094043 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.094101 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.095361 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.095466 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.095845 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.095847 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.095890 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.096019 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.097139 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.097141 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.097205 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.097365 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.097551 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.097553 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.097555 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.097556 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.097596 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.097824 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.098912 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.099018 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.099424 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.099426 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.099427 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.099471 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.099608 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.099887 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.099888 s151.101.117.67.443   d140.233.174.58.60362 0       
15:53:42.099888 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.100040 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.100824 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.101018 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.101184 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.101517 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.101541 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.102411 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.102480 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.103560 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.103562 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.103563 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.103606 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.103616 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.103813 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.104794 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.104795 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.104796 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.104797 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.104836 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.104986 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.105310 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.105311 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.105312 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.105313 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.105341 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.105450 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.106387 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106389 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106390 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106391 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106392 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106393 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106435 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.106447 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.106582 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.107029 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.107031 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.107034 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.107035 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.107066 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.107118 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.107142 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.108107 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.108144 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.109253 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.109388 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.109710 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.109711 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.109712 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.109739 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.109907 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.110309 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110310 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110310 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110311 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110329 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110340 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.110405 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.110448 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110449 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110465 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.110501 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.110569 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110570 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.110590 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.110652 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.111611 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.111612 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.111612 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.111631 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.111727 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.112569 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.112611 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.113041 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.113043 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.113044 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.113045 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.113076 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.113184 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.113871 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.113946 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.114760 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.114763 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.114763 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.114765 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.114837 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.114922 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.115894 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.115896 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.115896 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.115898 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116069 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116072 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116161 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116162 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116234 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.116944 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116947 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116949 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.116952 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.117018 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.117019 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.117179 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.117490 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.117559 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.118442 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118443 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118444 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118445 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118446 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118459 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118460 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.118536 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.118619 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.119680 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.119818 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.119940 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.119942 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.119943 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.119944 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.120009 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.120042 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.120043 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.120079 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.120130 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.120279 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.120280 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.120320 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.121022 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121023 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121024 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121025 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121026 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121038 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121039 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121165 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.121213 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121214 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.121259 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.121319 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122246 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122247 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122248 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122248 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122261 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122262 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122393 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.122498 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122500 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122500 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122562 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.122724 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122725 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.122792 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.123375 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123376 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123377 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123378 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123379 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123406 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123408 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.123519 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.124565 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.124662 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.125130 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125131 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125132 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125134 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125174 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125175 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125420 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125422 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125423 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125464 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125610 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125611 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125760 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125760 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125878 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.125898 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125900 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.125996 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.126031 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.126032 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.126075 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.126167 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.126168 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.126219 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.126366 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127301 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127303 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127304 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127305 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127305 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127343 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127344 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127345 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127360 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.127385 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127481 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.127615 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127616 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127625 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127682 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.127848 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127849 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.127956 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.128760 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.128761 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.128761 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.128762 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.128772 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.128909 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.129073 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129074 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129074 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129129 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129130 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129156 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.129171 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129181 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.129816 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.129896 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.130182 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130182 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130184 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130184 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130217 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130248 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.130416 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130417 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130439 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130532 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.130636 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130638 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130662 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130806 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.130864 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130865 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130865 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130904 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.130957 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.131022 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.131068 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.131148 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.131149 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.131193 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.131325 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.131326 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.131444 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.132851 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.132853 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.132854 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.132855 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.132897 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.132899 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.132943 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133105 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.133178 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133181 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133223 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.133335 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133336 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133337 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133509 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133510 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133511 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133542 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133553 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.133670 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133727 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.133901 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133902 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133903 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133939 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.133958 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.134081 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.134082 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.134203 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.134220 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.134221 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.134260 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.134363 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135202 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135203 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135204 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135205 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135320 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.135355 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135356 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135393 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.135410 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135569 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135569 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.135604 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.136200 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136201 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136203 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136204 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136252 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136334 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.136360 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136361 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136409 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.136463 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136601 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136601 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136638 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.136755 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136756 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136757 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.136789 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.136860 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.137015 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.137090 s140.233.174.58.60362 d151.101.117.67.443   0       
15:53:42.137986 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.137987 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.137988 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.137989 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.138017 s151.101.117.67.443   d140.233.174.58.60362 1374    
15:53:42.138017 s151.101.117.67.443   d140.233.174.58.60362 1374    
