15:53:45.136590 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136592 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136593 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136594 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136606 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136607 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136723 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.136857 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136858 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136859 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136921 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.136946 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.136947 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137037 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.137065 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137066 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137148 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.137216 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137217 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137303 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.137322 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137477 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137478 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137530 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.137665 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137666 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137667 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137808 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137809 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137852 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.137855 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.138005 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.138008 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.138068 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.138264 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.138267 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.138392 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.139151 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139152 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139153 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139192 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139193 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139258 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.139388 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139390 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139391 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139428 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139482 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.139604 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139605 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139648 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139719 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.139845 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139846 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139850 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.139904 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.140080 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140081 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140128 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140130 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140230 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140298 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.140449 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140450 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140451 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140474 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140573 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.140665 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140666 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140802 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140802 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140931 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140932 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.140933 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141045 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141207 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141208 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141209 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141327 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141472 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141472 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141612 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141613 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141702 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.141745 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141747 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141798 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.141884 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141886 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.141939 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142022 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142022 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142024 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142114 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142145 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142170 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142289 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142290 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142346 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142441 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142442 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142443 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142478 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142561 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142696 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142697 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142750 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142838 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142839 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142881 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.142968 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.142969 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143112 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143152 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.143372 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143374 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143374 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143502 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143503 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143580 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.143694 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143695 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143696 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143732 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143753 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.143771 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.143843 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143844 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.143930 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.143975 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144117 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144119 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144169 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.144248 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144249 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144278 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.144385 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144386 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144426 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.144525 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144526 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144566 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.144660 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144661 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144742 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.144904 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144905 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144906 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144907 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.144948 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.145018 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145019 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145063 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.145197 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145198 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145232 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145263 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.145345 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145487 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145488 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145580 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.145680 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145681 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145682 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145720 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145758 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.145844 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145845 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.145897 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.146095 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146103 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146104 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146105 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146164 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.146356 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146357 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146446 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146448 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146568 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146569 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146718 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146719 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146854 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.146931 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146932 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146933 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.146970 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147010 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.147097 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147098 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147264 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147266 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147429 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147430 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147565 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147566 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.147770 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.148361 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148362 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148363 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148403 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148441 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.148559 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148561 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148688 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148689 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148706 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.148723 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.148906 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148907 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148909 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.148946 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149050 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149083 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.149189 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149190 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149242 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.149385 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149386 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149387 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149428 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149527 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.149539 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149691 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149691 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149692 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149729 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.149804 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149804 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.149833 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.149947 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150137 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150138 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150139 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150173 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150244 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.150288 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150289 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150335 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.150413 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150617 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150618 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150619 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150654 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150682 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.150763 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150961 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150962 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150963 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.150996 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151060 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.151110 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151111 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151155 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.151252 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151253 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151322 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.151438 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151439 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151476 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151487 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.151637 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151638 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151677 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151702 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.151877 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151878 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151909 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.151967 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.152097 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152099 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152099 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152134 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152146 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.152284 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152285 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152330 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.152411 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152600 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152602 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152671 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.152818 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152819 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152904 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.152985 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.152986 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153032 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153033 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153047 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.153060 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.153199 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153199 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153235 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153252 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.153369 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153369 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153403 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.153471 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153675 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153676 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153678 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153711 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.153772 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.153824 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154035 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154035 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154037 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154071 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154098 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.154206 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154207 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154241 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.154432 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154433 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154434 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154443 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154543 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.154642 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154643 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154689 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154696 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.154895 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154896 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154896 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154923 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.154946 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.155123 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155124 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155175 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.155213 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155214 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155335 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.155468 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155469 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155471 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155527 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.155668 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155669 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155670 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155706 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155747 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.155875 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155876 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155911 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.155943 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.156074 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156075 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156115 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156173 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.156368 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156369 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156370 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156421 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.156560 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156562 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156563 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156604 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156801 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156802 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156803 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156843 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.156924 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.157096 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157097 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157147 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.157704 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157705 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157706 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157707 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157749 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157801 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.157993 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157994 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.157995 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.158034 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.158118 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.158231 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.158232 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.158322 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.158752 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.158890 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.160008 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.160940 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.160941 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.160942 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.160942 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.160982 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161036 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.161189 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161189 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161191 s151.101.117.67.443   d140.233.174.58.60363 1374    
